2025. 11. 12. 오전 1:17:03, 36.593227
2025. 11. 12. 오전 1:17:04, 51.90447
2025. 11. 12. 오전 1:17:05, 39.691265
2025. 11. 12. 오전 1:17:06, 35.814865
2025. 11. 12. 오전 1:17:07, 35.5391
2025. 11. 12. 오전 1:17:08, 43.0965
2025. 11. 12. 오전 1:17:09, 42.613827
2025. 11. 12. 오전 1:17:10, 36.837917
2025. 11. 12. 오전 1:17:11, 38.776115
2025. 11. 12. 오전 1:17:12, 41.418465
2025. 11. 12. 오전 1:17:13, 36.468246
2025. 11. 12. 오전 1:17:14, 42.79799
2025. 11. 12. 오전 1:17:15, 34.011333
2025. 11. 12. 오전 1:17:16, 35.814865
2025. 11. 12. 오전 1:17:17, 24.796717
2025. 11. 12. 오전 1:17:18, 21.970133
2025. 11. 12. 오전 1:17:19, 21.970133
2025. 11. 12. 오전 1:17:20, 21.27489
2025. 11. 12. 오전 1:17:21, 21.970133
2025. 11. 12. 오전 1:17:22, 21.27489
2025. 11. 12. 오전 1:17:23, 21.970133
2025. 11. 12. 오전 1:17:24, 21.27489
2025. 11. 12. 오전 1:17:25, 22.613827
2025. 11. 12. 오전 1:17:26, 22.613827
2025. 11. 12. 오전 1:17:27, 22.613827
2025. 11. 12. 오전 1:17:28, 22.613827
2025. 11. 12. 오전 1:17:29, 21.27489
2025. 11. 12. 오전 1:17:30, 22.613827
2025. 11. 12. 오전 1:17:31, 23.21309
2025. 11. 12. 오전 1:17:32, 24.796717
2025. 11. 12. 오전 1:17:33, 30.061544
2025. 11. 12. 오전 1:17:34, 20.51912
2025. 11. 12. 오전 1:17:35, 21.970133
2025. 11. 12. 오전 1:17:36, 21.970133
2025. 11. 12. 오전 1:17:37, 22.613827
2025. 11. 12. 오전 1:17:38, 49.65748
2025. 11. 12. 오전 1:17:39, 23.773666
2025. 11. 12. 오전 1:17:40, 22.613827
2025. 11. 12. 오전 1:17:41, 22.613827
2025. 11. 12. 오전 1:17:42, 22.613827
2025. 11. 12. 오전 1:17:43, 21.970133
2025. 11. 12. 오전 1:17:44, 20.51912
2025. 11. 12. 오전 1:17:45, 21.970133
2025. 11. 12. 오전 1:17:46, 23.773666
2025. 11. 12. 오전 1:17:47, 22.613827
2025. 11. 12. 오전 1:17:48, 21.27489
2025. 11. 12. 오전 1:17:49, 20.51912
2025. 11. 12. 오전 1:17:50, 21.27489
2025. 11. 12. 오전 1:17:51, 21.970133
2025. 11. 12. 오전 1:17:52, 21.27489
2025. 11. 12. 오전 1:17:53, 21.27489
2025. 11. 12. 오전 1:17:54, 23.21309
2025. 11. 12. 오전 1:17:55, 21.27489
2025. 11. 12. 오전 1:17:56, 21.970133
2025. 11. 12. 오전 1:17:57, 22.613827
2025. 11. 12. 오전 1:17:58, 23.773666
2025. 11. 12. 오전 1:17:59, 21.27489
2025. 11. 12. 오전 1:18:00, 22.613827
2025. 11. 12. 오전 1:18:01, 23.21309
2025. 11. 12. 오전 1:18:02, 20.51912
2025. 11. 12. 오전 1:18:03, 21.970133
2025. 11. 12. 오전 1:18:04, 22.613827
2025. 11. 12. 오전 1:18:05, 21.27489
2025. 11. 12. 오전 1:18:06, 22.613827
